----------------------------- Device___15___2018-03-02 --------------------------
Date	Time	DinghyID	UserID	COG	SOG	LAT	LON	Pitch	Roll
2018/03/02	08:03:36	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:37	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:38	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:39	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:40	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:41	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:42	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:43	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:44	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:45	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:46	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:47	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:48	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:49	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:50	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:51	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:52	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:53	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:54	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:55	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:57	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:03:59	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:00	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:01	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:02	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:03	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:04	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:05	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:06	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:07	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:08	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:09	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:10	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:11	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:12	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:13	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:14	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:15	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:16	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:17	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:18	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:19	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:20	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:21	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:22	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:23	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:24	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:25	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817489	0.26	0.25
2018/03/02	08:04:27	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:28	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:29	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:30	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:31	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:32	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:33	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:34	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:35	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:36	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:37	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:38	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:39	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:40	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:41	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:42	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:43	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:44	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:45	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:46	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:47	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:48	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:49	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:50	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:51	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:52	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:53	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:54	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:55	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:57	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:04:59	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:05:00	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:05:01	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:05:02	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:05:03	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:05:04	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:05:05	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:05:06	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:05:07	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817488	0.26	0.25
2018/03/02	08:05:08	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:09	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:10	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:11	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:12	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:13	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:14	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:15	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:16	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:17	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:18	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:19	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:20	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:21	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:22	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:23	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.26
2018/03/02	08:05:24	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:25	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:27	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:28	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:29	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:30	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.26
2018/03/02	08:05:31	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:32	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:33	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:34	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:35	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:36	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:37	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:38	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:39	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:40	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:41	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:05:42	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:43	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:44	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:45	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:46	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:47	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:48	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:49	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:50	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:51	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:52	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:53	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:54	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:55	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:57	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:05:59	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:00	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:01	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:02	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:03	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:04	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:05	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:06	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:07	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:08	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817487	0.26	0.25
2018/03/02	08:06:09	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:10	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:11	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:12	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:13	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:14	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:15	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:16	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:17	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817486	0.26	0.25
2018/03/02	08:06:18	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817485	0.26	0.25
2018/03/02	08:06:19	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817485	0.26	0.25
2018/03/02	08:06:20	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817485	0.26	0.25
2018/03/02	08:06:21	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817485	0.26	0.25
2018/03/02	08:06:22	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817484	0.26	0.25
2018/03/02	08:06:23	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817484	0.26	0.25
2018/03/02	08:06:24	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817484	0.26	0.25
2018/03/02	08:06:25	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817484	0.26	0.25
2018/03/02	08:06:27	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817484	0.26	0.25
2018/03/02	08:06:28	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817482	0.26	0.25
2018/03/02	08:06:29	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817482	0.26	0.25
2018/03/02	08:06:30	15	59cd04e5805f02002beba652	0.00	0.00	45.797501	12.817482	0.26	0.25
2018/03/02	08:06:31	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817482	0.26	0.25
2018/03/02	08:06:32	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817482	0.26	0.25
2018/03/02	08:06:33	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817482	0.26	0.25
2018/03/02	08:06:34	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817481	0.26	0.25
2018/03/02	08:06:35	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817481	0.26	0.25
2018/03/02	08:06:36	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817481	0.26	0.25
2018/03/02	08:06:37	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817481	0.26	0.25
2018/03/02	08:06:38	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817480	0.26	0.25
2018/03/02	08:06:39	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817480	0.26	0.25
2018/03/02	08:06:40	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817480	0.26	0.25
2018/03/02	08:06:41	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817479	0.26	0.25
2018/03/02	08:06:42	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817479	0.26	0.25
2018/03/02	08:06:43	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817478	0.26	0.25
2018/03/02	08:06:44	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817478	0.26	0.25
2018/03/02	08:06:45	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817477	0.26	0.25
2018/03/02	08:06:46	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817477	0.26	0.25
2018/03/02	08:06:47	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817477	0.26	0.25
2018/03/02	08:06:48	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817477	0.26	0.25
2018/03/02	08:06:49	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817477	0.26	0.25
2018/03/02	08:06:50	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817475	0.26	0.25
2018/03/02	08:06:51	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817474	0.26	0.25
2018/03/02	08:06:52	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817474	0.26	0.25
2018/03/02	08:06:53	15	59cd04e5805f02002beba652	0.00	0.00	45.797504	12.817473	0.26	0.25
2018/03/02	08:06:54	15	59cd04e5805f02002beba652	0.00	0.00	45.797508	12.817473	0.26	0.25
